VESSEL_BEAM;VESSEL_LOA;VESSEL_DRAFT;VESSEL_EXIT_DRAFT;DIRECTION;ARRIVAL_HOUR;ARRIVAL_MINUTE;ARRIVAL_WEEKDAY;ARRIVAL_WEEKDAY_NUM;ARRIVAL_DAY;DANGEROUS_FLAG;PASSENGER_FLAG;RORO_FLAG;TONNAGE;SERVICE_DURATION;WAIT_FOR_SERVICE;WAIT_FOR_UNDOCK;ARRIVAL_MONTH;ARRIVAL_MONTH_NUM;TERMINAL;TERMINAL_ID;VESSEL_SIZE_CATEGORY;VESSEL_MARKET_CATEGORY;ARRIVAL_ID;DEMAND_SCENARIO
32.0;229.0;7.5;7.2;1.0;8;0;;1;17;False;False;False;;50.58;2.67;;;6;TUP - Tiplam - GSA - E;56;;GSA - E;2772;D016
32.0;189.99;8.9;12.8;1.0;8;0;;1;17;False;False;False;;37.33;1.38;;;6;T-Grão;46;;GSA - E;2773;D016
49.0;299.93;9.55;14.5;1.0;9;0;;1;17;False;False;False;;27.98;1.78;;;6;BTP;9;;CGC;2774;D016
37.0;256.07;11.0;9.2;3.0;9;30;;1;17;False;False;False;;28.93;1.98;;;6;TUP - DPW - CGC;51;;CGC;2775;D016
32.0;229.0;7.15;13.18;1.0;9;30;;1;17;False;False;False;;78.92;0;;;6;T-Grão;46;;GSA - E;2776;D016
38.0;230.0;7.46;13.36;1.0;13;0;;1;17;False;False;False;;73.25;0;;;6;T-Grão;46;;GSA - E;2777;D016
33.0;189.99;10.3;6.29;2.0;14;0;;1;17;False;False;False;;43.5;3.5;;;6;Terminal Marítimo do Guarujá (Termag);43;;GSM - I;2778;D016
32.0;225.0;10.85;12.9;1.0;14;0;;1;17;False;False;False;;24.83;3.83;;;6;Outros - Libra Terminais;29;;CGNC;2779;D016
32.0;228.99;7.0;13.62;1.0;16;0;;1;17;False;False;False;;33.67;3.03;;;6;Terminal de Granéis do Guarujá (TGG);40;;GSA - E;2780;D016
32.0;194.87;10.0;9.8;2.0;16;0;;1;17;False;False;False;;34.45;6.13;;;6;Santos Brasil;32;;CGC;2781;D016
32.0;228.99;12.7;14.2;1.0;17;30;;1;17;False;False;False;;9.42;2.67;;;6;T-Grão;46;;GSA - E;2782;D016
40.0;304.16;9.9;9.3;2.0;19;0;;1;17;False;False;False;;12.07;2.12;;;6;BTP;9;;CGC;2783;D016
36.0;236.32;8.2;9.0;1.0;20;48;;1;17;False;False;True;;16.5;1.4;;;6;TEV;45;;CGNC;2784;D016
30.0;218.45;10.9;9.9;2.0;21;30;;1;17;False;False;False;;21.45;1.32;;;6;Santos Brasil;32;;CGC;2785;D016
22.0;119.9;7.2;6.75;1.0;1;46;;2;18;False;False;False;;32.92;0;;;6;Ageo Terminais ;2;;GL;2786;D016
32.0;199.9;8.7;8.94;2.0;2;36;;2;18;False;False;False;;22.63;2.03;;;6;TUP - Tiplam - GSM - I;57;;GSM - I;2787;D016
43.0;270.9;9.8;11.8;1.0;3;0;;2;18;False;False;False;;13.82;2.1;;;6;Santos Brasil;32;;CGC;2788;D016
29.0;189.99;10.2;6.99;2.0;3;20;;2;18;False;False;False;;353.42;0;;;6;Outros - Cais do Saboó;28;;GSM - I;2789;D016
48.0;337.0;13.7;10.8;2.0;3;45;;2;18;False;False;False;;18.8;3.82;;;6;BTP;9;;CGC;2790;D016
48.0;299.98;9.8;9.2;2.0;5;0;;2;18;False;False;False;;14.53;1.47;;;6;Santos Brasil;32;;CGC;2791;D016
32.0;229.0;10.93;13.56;1.0;5;25;;2;18;False;False;False;;20.75;0.22;;;6;TUP - Cutrale - GSA - E;50;;GSA - E;2792;D016
24.0;149.03;9.1;8.8;2.0;5;30;;2;18;False;False;False;;12.03;0;;;6;Outros - Píer da Alamoa;30;;GL;2793;D016
34.0;185.97;7.6;10.1;1.0;5;35;;2;18;False;False;False;;14.9;2.07;;;6;Santos Brasil;32;;CGC;2794;D016
30.0;199.2;7.92;6.9;2.0;8;0;;2;18;False;False;False;;60.25;0;;;6;Outros - Cais do Saboó;28;;GL;2795;D016
28.0;186.35;8.6;8.7;1.0;9;6;;2;18;False;False;False;;5.17;1.67;;;6;BTP;9;;CGC;2796;D016
28.0;179.99;5.97;10.2;1.0;9;30;;2;18;False;False;False;;20.78;3.2;;;6;Autoridade - Out;5;;GSA - E;2797;D016
32.0;225.0;7.98;14.24;1.0;9;48;;2;18;False;False;False;;148.12;5.83;;;6;TUP - DPW - CGNC;52;;CGNC;2798;D016
32.0;189.99;6.19;9.03;1.0;10;0;;2;18;False;False;False;;11.33;1.78;;;6;T-Grão;46;;GSA - E;2799;D016
32.0;228.99;6.57;13.29;1.0;10;18;;2;18;False;False;False;;94.5;4.03;;;6;TUP - Tiplam - GSA - E;56;;GSA - E;2800;D016
32.0;225.0;7.1;7.98;1.0;12;0;;2;18;False;False;False;;39.78;5.0;;;6;Autoridade - Macuco;4;;CGNC;2801;D016
30.0;179.99;9.3;7.6;2.0;12;48;;2;18;False;False;False;;33.12;2.47;;;6;TUP - Tiplam - GSM - I;57;;GSM - I;2802;D016
48.0;333.17;12.2;14.3;1.0;13;0;;2;18;False;False;False;;33.42;2.27;;;6;TUP - DPW - CGC;51;;CGC;2803;D016
32.0;179.95;7.5;7.2;2.0;15;0;;2;18;False;False;False;;56.35;2.28;;;6;Outros - Cais do Outeirinhos;26;;GSM - I;2804;D016
25.0;182.47;9.7;9.4;2.0;16;0;;2;18;False;False;False;;30.5;2.7;;;6;Santos Brasil;32;;CGC;2805;D016
37.0;254.87;9.4;9.0;1.0;18;30;;2;18;False;False;False;;16.3;1.82;;;6;TUP - DPW - CGC;51;;CGC;2806;D016
32.0;224.95;7.5;7.2;1.0;19;0;;2;18;False;False;False;;29.22;2.88;;;6;Outros - Cais do Paquetá;27;;GSA - E;2807;D016
27.0;169.37;9.8;6.47;2.0;22;0;;2;18;False;False;False;;139.9;0;;;6;Outros - Cais do Saboó;28;;GSM - I;2808;D016
36.0;199.99;7.35;11.8;1.0;4;56;;3;19;False;False;False;;32.3;3.23;;;6;TUP - Tiplam - GSA - E;56;;GSA - E;2809;D016
43.0;318.24;12.7;13.45;2.0;5;30;;3;19;False;False;False;;11.23;1.53;;;6;BTP;9;;CGC;2810;D016
48.0;314.31;12.0;14.5;1.0;9;0;;3;19;False;False;False;;61.8;2.73;;;6;BTP;9;;CGC;2811;D016
32.0;261.09;9.1;8.6;2.0;9;10;;3;19;False;False;False;;10.95;2.13;;;6;Santos Brasil;32;;CGC;2812;D016
26.0;173.0;6.8;9.0;1.0;10;0;;3;19;False;False;False;;101.32;0.02;;;6;Outros - Cais do Macuco;25;;GL;2813;D016
32.0;199.9;11.3;6.43;2.0;13;30;;3;19;False;False;False;;169.25;0;;;6;Outros - Cais do Macuco;25;;GSM - I;2814;D016
32.0;229.0;7.77;13.0;1.0;13;36;;3;19;False;False;False;;70.47;2.53;;;6;Terminal ADM do Brasil;39;;GSA - E;2815;D016
26.0;157.4;5.0;8.63;1.0;14;0;;3;19;False;False;False;;53.22;10.22;;;6;TUP - Cutrale - GL;49;;GL;2816;D016
33.0;201.8;7.8;7.8;1.0;15;15;;3;19;False;False;False;;27.52;6.25;;;6;Autoridade - Macuco;4;;CGNC;2817;D016
33.0;201.8;7.8;13.4;1.0;15;15;;3;19;False;False;False;;49.18;0.8;;;6;TUP - DPW - CGNC;52;;CGNC;2818;D016
32.0;199.99;7.0;13.35;1.0;16;30;;3;19;False;False;False;;218.23;4.97;;;6;Temrinal de Exportação de Açúcar do Guarujá (TEAG);37;;GSA - E;2819;D016
43.0;270.9;10.8;9.3;2.0;17;0;;3;19;False;False;False;;16.28;1.87;;;6;Santos Brasil;32;;CGC;2820;D016
32.0;183.09;8.0;9.5;1.0;18;50;;3;19;False;False;False;;30.3;3.45;;;6;Transpetro;47;;GL;2821;D016
32.0;189.99;8.2;11.5;1.0;19;0;;3;19;False;False;False;;24.42;5.02;;;6;TUP - Tiplam - GSA - E;56;;GSA - E;2822;D016
32.0;228.99;7.1;13.23;1.0;19;0;;3;19;False;False;False;;142.27;0.08;;;6;Terminal Exportador do Guarujá (TEG);42;;GSA - E;2823;D016
32.0;199.92;9.05;13.02;1.0;19;0;;3;19;False;False;False;;37.13;5.25;;;6;Autoridade - Ponta;6;;GSA - E;2824;D016
32.0;189.99;6.52;8.2;1.0;19;0;;3;19;False;False;False;;11.5;2.73;;;6;T-Grão;46;;GSA - E;2825;D016
51.0;335.95;13.7;12.8;2.0;20;20;;3;19;False;False;False;;20.43;2.42;;;6;Santos Brasil;32;;CGC;2826;D016
32.0;199.98;7.0;13.45;1.0;20;30;;3;19;False;False;False;;121.8;0.45;;;6;Temrinal de Exportação de Açúcar do Guarujá (TEAG);37;;GSA - E;2827;D016
32.0;198.0;6.7;12.66;1.0;20;48;;3;19;False;False;False;;101.45;0.55;;;6;Terminal Exportador do Guarujá (TEG);42;;GSA - E;2828;D016
38.0;249.12;12.5;8.7;2.0;2;0;;4;20;False;False;False;;18.17;1.45;;;6;BTP;9;;CGC;2829;D016
